dmr,k502_2_in_w_4d,k502_4_in_w_4d,k608_6_in_w_4d,k520_in_w_23d,k528_in_w_23d,k529_in_w_23d,K589_in_w_3m,K592_in_w_3m,K600_in_w_3m,k427_in_w_1y,k430_in_w_1y,s288_in_w_1y,k608_1_in_m_4d,k502_3_in_m_4d,k502_5_in_m_4d,k518_in_m_23d,k519_in_m_23d,k526_in_m_23d,K588_in_m_3m,K590_in_m_3m,K591_in_m_3m,k428_in_m_1y,k429_in_m_1y,k431_in_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
in_all_dmr_138,0.162290863765764,0.181644291656099,0.244693180388903,0.249972235730173,0.181704366614415,0.203702257015247,0.283742430836813,0.287920218001305,0.26839658372614,0.403859589869619,0.401982594358543,0.430909549403961,0.542383425245792,0.535609197219267,0.540511649980855,0.607341256239077,0.613846393899361,0.606385189596315,0.705986495100923,0.712891034637076,0.711543704888785,0.826091524003504,0.816434247026184,0.819706708373277,0.196209445270255,0.211792953119945,0.280019744188086,0.412250577877374,0.539501424148638,0.609190946578251,0.710140411542261,0.820744159800988
in_all_dmr_139,0.187672302124247,0.156040354501607,0.156745641847438,0.196752775782753,0.138616806713642,0.165889892220766,0.217582652987011,0.194455682097917,0.163919117658065,0.223252573871352,0.216053951767296,0.243467714824792,0.571102129311635,0.614632506085926,0.606268222031315,0.599478367265009,0.58163492093681,0.6166390443545,0.663355900014159,0.664513746131083,0.647341937170389,0.640611005829965,0.655708417693596,0.685178589230801,0.166819432824431,0.167086491572387,0.191985817580998,0.227591413487813,0.597334285809625,0.599250777518773,0.65840386110521,0.660499337584787
in_all_dmr_14,0.0733822980058997,0.0708873906171611,0.0700717223369431,0.0998618868828264,0.105135756232653,0.106109131188313,0.155517373146621,0.15212496740249,0.145705065652863,0.23479296495382,0.243418020418222,0.227176341952173,0.552358932203719,0.581858352782373,0.58661720237027,0.634038066312743,0.632408718922249,0.648435338402766,0.721932334363157,0.729230729044007,0.728117139267253,0.822930177919216,0.824960337541801,0.824592341530357,0.071447136986668,0.103702258101264,0.151115802067325,0.235129109108072,0.573611495785454,0.638294041212586,0.726426734224806,0.824160952330458
in_all_dmr_140,0.0992927172063262,0.115326039266678,0.0831544231179644,0.110815941915845,0.0849198487825617,0.0916159575289386,0.110087409009484,0.125391417242769,0.0913051701274818,0.0747853130835164,0.111757523408927,0.13306360669794,0.651567564333719,0.735588791364866,0.735063663886097,0.720808772271876,0.704987916046909,0.681106724415347,0.574232197334678,0.61833530459187,0.625228301956983,0.439802947297741,0.451353989662044,0.48490984169603,0.0992577265303229,0.0957839160757818,0.108927998793245,0.106535481063461,0.707406673194894,0.702301137578044,0.605931934627844,0.458688926218605
in_all_dmr_141,0.0391878309815358,0.0332423210207244,0.0281966435299196,0.0403548064833877,0.0387796306626636,0.0464057878816042,0.0525847506496204,0.0493954616844058,0.0465809841571376,0.0466407039045542,0.0732485898980364,0.0463767449885622,0.26606049643688,0.315685856705416,0.307879394559115,0.321267736341762,0.333380621191809,0.359905296287572,0.298383341717969,0.338722334620256,0.330615462539937,0.225306765656142,0.199811514456113,0.213699973653886,0.0335422651773933,0.0418467416758852,0.0495203988303879,0.0554220129303843,0.29654191590047,0.338184551273714,0.322573712959387,0.212939417922047
in_all_dmr_142,0.0537541522564065,0.070192054092405,0.0517874660911505,0.102690179409872,0.106898790599109,0.109366058974612,0.15899473695947,0.166790466836102,0.147398297784459,0.22299331666998,0.231070710456228,0.208967119423301,0.495680693948789,0.535611531582398,0.567943077704743,0.621451380275964,0.608634041007543,0.607206639426795,0.573888696863289,0.615629796342015,0.594404274640421,0.523562456924345,0.540330219502551,0.524347485070686,0.0585778908133207,0.106318342994531,0.15772783386001,0.22101038218317,0.533078434411977,0.612430686903434,0.594640922615242,0.529413387165861
in_all_dmr_143,0.0597326847468353,0.0629381694575731,0.0544537547702543,0.0792938412839403,0.0758136042105303,0.0919083807782264,0.110894961004124,0.127246825073416,0.119462302900851,0.237458281528707,0.265395013726016,0.236290394500351,0.414249428395033,0.457799818415305,0.458334641352173,0.492417335474318,0.486901097210897,0.486103437638644,0.583490717013658,0.60080695563803,0.595014277061281,0.743128418842745,0.734717266541339,0.748549822134224,0.0590415363248876,0.0823386087575657,0.119201362992797,0.246381229918358,0.44346129605417,0.48847395677462,0.593103983237656,0.742131835839436
in_all_dmr_144,0.0830160842629042,0.0712031700949605,0.065833114311297,0.106351892391179,0.0869433542586792,0.0990875769502367,0.117831379674162,0.106865178848297,0.103223987160773,0.175843240650783,0.159709986515543,0.15478577428413,0.682768696420436,0.733366846050365,0.730773587738432,0.787652017378359,0.767718131469162,0.781174162328189,0.814240134131327,0.83024543217485,0.824630193212109,0.8306235683787,0.849360871254037,0.852753998717839,0.0733507895563872,0.0974609412000316,0.109306848561077,0.163446333816819,0.715636376736411,0.778848103725237,0.823038586506095,0.844246146116859
in_all_dmr_145,0.0707353087162977,0.0655051221507595,0.0599755224294434,0.0868035329795944,0.0790812037592057,0.078630273069777,0.107023153270591,0.112939943117691,0.0907733568332267,0.13001795397882,0.146475373943165,0.151347264628106,0.534009639385675,0.591500938769284,0.603852710171199,0.66170504050036,0.618176957299819,0.682104218118044,0.710542156622552,0.752134687406301,0.721494808301752,0.834225944088512,0.840716788604426,0.84931479435217,0.0654053177655002,0.0815050032695257,0.103578817740503,0.14261353085003,0.576454429442053,0.653995405306074,0.728057217443535,0.841419175681703
in_all_dmr_146,0.0716791857857892,0.0702121648314398,0.0610888717061712,0.0872674904937516,0.0910609080503249,0.0863721577558449,0.154389420598129,0.15723926820308,0.147494095674675,0.248407003858477,0.240446406662671,0.227159821771703,0.423943598113551,0.436210887276594,0.439366788836325,0.451611707199267,0.410567823887631,0.446120918603029,0.560266047684176,0.567791415265356,0.559846493354827,0.641145484280597,0.631731970940556,0.643296381300701,0.0676600741078001,0.0882335187666405,0.153040928158628,0.23867107743095,0.43317375807549,0.436100149896642,0.562634652101453,0.638724612173951
in_all_dmr_147,0.0906310632303429,0.0921143758320461,0.0721053887617265,0.122192276226494,0.130616946437952,0.127763097140391,0.210524259602629,0.207861483018433,0.203396745776341,0.346970941229733,0.351050674510994,0.333329216351228,0.536353161886252,0.560556009803648,0.551772053502503,0.601003968792901,0.58219723286033,0.597839665158452,0.68932934125137,0.696218265919924,0.68958689412465,0.792550183735926,0.79803243171386,0.78897166487176,0.0849502759413718,0.126857439934946,0.207260829465801,0.343783610697318,0.549560408397468,0.593680288937228,0.691711500431981,0.793184760107182
in_all_dmr_148,0.0836840190078825,0.0860636341753386,0.0776003173128628,0.121302655070885,0.117118607373474,0.132484886909208,0.157439845352148,0.169928613404028,0.152512561146378,0.221825464480953,0.243592402739078,0.225921991899894,0.545387910506551,0.571536375162382,0.559370786437164,0.594648749634608,0.582852680250197,0.601737966091969,0.627592003741743,0.63875979568567,0.646232252554675,0.659922410182387,0.670008632793947,0.671877866944414,0.0824493234986946,0.123635383117856,0.159960339967518,0.230446619706642,0.558765024035366,0.593079798658925,0.637528017327363,0.667269636640249
in_all_dmr_149,0.0824463748071033,0.0874146447206153,0.0693882734279114,0.089112745436734,0.101513244998971,0.100416576472464,0.150157310309658,0.13732484017677,0.139367213763124,0.202668586660404,0.199053240730185,0.180209412079259,0.323127178572618,0.32818688990709,0.316304267551701,0.423045138334362,0.391270392433702,0.421372484333502,0.5968757712927,0.602102718883934,0.595369096071614,0.692958152672129,0.694148295803119,0.712087862881933,0.0797497643185433,0.0970141889693897,0.142283121416517,0.193977079823283,0.322539445343803,0.411896005033855,0.598115862082749,0.69973143711906
in_all_dmr_15,0.10157606556456,0.104113636000447,0.107880176464149,0.130695707549779,0.131513497232129,0.149100353471408,0.202646507711757,0.210140772551012,0.191362047027067,0.244063480533601,0.254451962123521,0.244530054338988,0.637937663718143,0.654063075089845,0.666957622457079,0.686624351433724,0.656857094227378,0.693247151271871,0.779568734617657,0.785247856575761,0.777976390705068,0.823103318914072,0.816319101256558,0.82873841678951,0.104523292676385,0.137103186084439,0.201383109096612,0.247681832332037,0.652986120421689,0.678909532310991,0.780930993966162,0.822720278986713
in_all_dmr_150,0.0535881760222491,0.0471825656525864,0.0497660193160934,0.0586326952275496,0.0508297769282619,0.0556450169719042,0.0835241736472564,0.0746567033767427,0.0830722694989487,0.106661887628309,0.0959060760795963,0.094908719205853,0.366837416244077,0.382336612441295,0.379103265609283,0.437031481211415,0.419451372026911,0.438378622473088,0.517021735790523,0.54260103016451,0.510774808128767,0.628165170847928,0.633680422012182,0.638658536496273,0.0501789203303096,0.0550358297092386,0.0804177155076493,0.0991588943045861,0.376092431431552,0.431620491903805,0.523465858027933,0.633501376452128
in_all_dmr_151,0.120434013301696,0.104318922238795,0.0958087789040138,0.137665359257884,0.138441585602752,0.136371374210599,0.198222810136422,0.184393681914985,0.186429577766417,0.256355123229496,0.231230809711855,0.233220910093448,0.631030642063295,0.670720798118841,0.662952683485696,0.708597665981664,0.671594853628013,0.722439707909418,0.738080243731545,0.754848449340045,0.743403876547468,0.784618747549865,0.778444435501458,0.786819106621318,0.106853904814835,0.137492773023745,0.189682023272608,0.240268947678266,0.654901374555944,0.700877409173032,0.745444189873019,0.783294096557547
in_all_dmr_152,0.250275565215546,0.271150157967314,0.239509149153871,0.266679774765851,0.310699760751907,0.293178139988288,0.338352923476701,0.338344596062816,0.341979298219098,0.372595320400573,0.378336415124203,0.363618557451743,0.44446260044872,0.477229325244726,0.486595275938971,0.52519753722632,0.516646244029975,0.551944107106941,0.608970357503751,0.622986185922464,0.629723010234013,0.656953471425223,0.654427456476217,0.684513520885516,0.253644957445577,0.290185891835349,0.339558939252872,0.371516764325506,0.469429067210806,0.531262629454412,0.620559851220076,0.665298149595652
in_all_dmr_153,0.330474046233857,0.36603594735069,0.275349333046628,0.239139146002608,0.306204553843134,0.286314031993969,0.294274167948196,0.274484799884722,0.297497716159442,0.27472341446585,0.274498275426089,0.339671626369947,0.464508630710934,0.517169695398827,0.527584043054246,0.569676701903219,0.529866125127028,0.583713097104361,0.51533093047502,0.563941783500381,0.550075541836714,0.557801785992969,0.528132764540133,0.559165228679088,0.323953108877058,0.27721924394657,0.288752227997453,0.296297772087295,0.503087456388002,0.561085308044869,0.543116085270705,0.54836659307073
in_all_dmr_154,0.502954240552948,0.501059561488476,0.399436081361113,0.382123955816625,0.410367120416512,0.421125368741877,0.426371985690304,0.470738709497869,0.462084301486026,0.460628894577309,0.420935435886487,0.518542898633418,0.664622254871078,0.743945896642852,0.732470965244825,0.698359562998147,0.66375395749041,0.713896055383861,0.696481797852989,0.722041978620195,0.709672444018615,0.747188826675606,0.726802921726297,0.758979644604516,0.467816627800846,0.404538814991671,0.4530649988914,0.466702409699071,0.713679705586252,0.692003191957473,0.709398740163933,0.744323797668806
in_all_dmr_155,0.0449042148550473,0.0436998518413688,0.0442625593035096,0.0513784485929025,0.0592607889863144,0.0482198817683989,0.0938928696446105,0.0953227921957192,0.087434656284318,0.184846156618186,0.168174461330846,0.124606092708991,0.499487233321011,0.494842121918563,0.492896679340939,0.478950138161122,0.474797987194526,0.487698626718456,0.584667903656618,0.57582015361499,0.58626473514929,0.639165424685861,0.636198316442529,0.655024570039844,0.0442888753333086,0.0529530397825386,0.0922167727082159,0.159208903552674,0.495742011526838,0.480482250691368,0.582250930806966,0.643462770389411
in_all_dmr_156,0.148323579953727,0.149070719046109,0.139979330537583,0.163496017855064,0.176623553073086,0.182771727495795,0.24456694177946,0.2394825900916,0.224470695506292,0.33260202198056,0.295382424538544,0.285640520345225,0.622105640766786,0.674128723169353,0.666294516346522,0.658696073345662,0.625380924620161,0.654047713677014,0.720667607988943,0.718736717412967,0.714431229120425,0.757281724576072,0.752840621472941,0.770837596467728,0.145791209845806,0.174297099474648,0.236173409125784,0.304541655621443,0.654176293427554,0.646041570547612,0.717945184840778,0.760319980838914
in_all_dmr_157,0.104676519416026,0.127082065188242,0.096939072770527,0.148143456613805,0.1550657914045,0.14214567266772,0.195360202589581,0.187689799705936,0.209839025742695,0.230103868533463,0.215848413504298,0.195913538028265,0.26727564852799,0.288099179646894,0.286050861194266,0.385394401377206,0.359042673923085,0.3747232329998,0.467892195829056,0.479508952826149,0.485664766074304,0.650213099255274,0.648151381138144,0.638089755723985,0.109565885791598,0.148451640228675,0.197629676012737,0.213955273355342,0.280475229789717,0.37305343610003,0.47768863824317,0.645484745372468
in_all_dmr_158,0.100889029145054,0.100695687445727,0.0906365670625752,0.101725975246978,0.11502467072202,0.105722770791792,0.138626707220278,0.11991483628888,0.138726842731845,0.126107031447479,0.112785801058809,0.131318431076974,0.306191824097353,0.339985066310629,0.378705409979743,0.400985648286133,0.325078203876956,0.402392255188928,0.426023502557605,0.442433139730354,0.424543933382384,0.531063918516452,0.545091876375706,0.55864838661286,0.0974070945511187,0.107491138920263,0.132422795413668,0.123403754527754,0.341627433462575,0.376152035784006,0.431000191890114,0.544934727168339
in_all_dmr_159,0.13634851169909,0.134295855958094,0.122977465888652,0.173091583447368,0.159901905855251,0.147006867682763,0.225670897644532,0.214193176794603,0.207632715748484,0.315671971229441,0.300746271770598,0.284672971118805,0.340477585855324,0.382022140618908,0.369320450412041,0.398697554751223,0.386953500508852,0.41203786397327,0.512964660455703,0.509759324638391,0.499361655322364,0.624859122620689,0.633030580022252,0.643154945580184,0.131207277848612,0.160000118995127,0.215832263395873,0.300363738039615,0.363940058962091,0.399229639744448,0.507361880138819,0.633681549407708
in_all_dmr_16,0.0379078873958774,0.039369551111202,0.0358442784669451,0.046419738297877,0.0612498114744202,0.0468686485633309,0.0657833011142754,0.0509520631251731,0.0579596314679219,0.0800937449706851,0.0769911308008916,0.0951414877322075,0.448621919138655,0.480225580166463,0.501417668197391,0.586765913518635,0.567626269914987,0.579979473391357,0.643969215890936,0.681026775274827,0.6531101323068,0.783137232381184,0.770864620291265,0.787837712087216,0.0377072389913415,0.0515127327785427,0.0582316652357901,0.0840754545012614,0.47675505583417,0.578123885608326,0.659368707824188,0.780613188253222
in_all_dmr_160,0.158063659364748,0.159167107390942,0.137540092411214,0.200699990556324,0.200352700346463,0.18998930191339,0.305525524694663,0.30728758749236,0.293586163772777,0.408412533854809,0.397446403303991,0.38869260096249,0.467481829830151,0.506919880075655,0.509026157575995,0.547152772469626,0.518716517519562,0.551081485081952,0.63593550189998,0.665745181338254,0.648723821712573,0.738253219004444,0.734121698153054,0.741297862298782,0.151590286388968,0.197013997605392,0.3021330919866,0.39818384604043,0.494475955827267,0.53898359169038,0.650134834983602,0.737890926485427
in_all_dmr_161,0.087637908612503,0.0743050973632753,0.0768771878155665,0.102814203657703,0.108565125196756,0.111414245752627,0.160785122598615,0.152198490174981,0.142007145918019,0.21282399598719,0.214436089166923,0.203539989235613,0.571659438603353,0.612189806962249,0.608376146561833,0.642753918334915,0.6233873994935,0.632960157055028,0.64504613450654,0.669853806524747,0.684226630016713,0.781284875829135,0.783973070900464,0.791445910049859,0.0796067312637816,0.107597858202362,0.151663586230538,0.210266691463242,0.597408464042478,0.633033824961148,0.666375523682667,0.785567952259819
in_all_dmr_162,0.123857159493757,0.12056838542127,0.0988145004008763,0.133894490584204,0.137140407084163,0.12468948464174,0.209121412871024,0.200831489683907,0.207431239500115,0.297328696643618,0.278278860667388,0.271241176163661,0.568545118527743,0.608950440646115,0.618876239659583,0.507867230505101,0.47866310775728,0.501939657196308,0.353225367585894,0.425998704256251,0.384329265944793,0.229292856591775,0.235415372008841,0.275630547778939,0.114413348438634,0.131908127436702,0.205794714018349,0.282282911158222,0.598790599611147,0.496156665152896,0.387851112595646,0.246779592126518
in_all_dmr_163,0.0667829585276037,0.0837184024765252,0.0563845773784932,0.104868088821368,0.111864253937516,0.10605504089077,0.169526184816895,0.174048588250494,0.174554281880681,0.264841975870655,0.272688358096943,0.266091216379028,0.694083396598659,0.72950864883425,0.73384689326581,0.683472421339719,0.647271299162969,0.695841290634257,0.59262991153832,0.633097049386848,0.614982607845733,0.527175004439165,0.554715469206657,0.568337312369859,0.068961979460874,0.107595794549885,0.17270968498269,0.267873850115542,0.719146312899573,0.675528337045648,0.613569856256967,0.550075928671894
in_all_dmr_164,0.0663212993947633,0.0747865089728075,0.0665862045323137,0.0932751901189519,0.0971688241471296,0.102360307784604,0.138706236577579,0.149170528406866,0.143427848005463,0.181187495417965,0.193573286242153,0.188970908782239,0.529526039690127,0.556341652675102,0.542504341650562,0.579278815565485,0.554079710465625,0.58718949477274,0.702808797045092,0.694112880804436,0.696560691396152,0.822414172743185,0.808473686757384,0.82852962234094,0.0692313376332948,0.0976014406835618,0.143768204329969,0.187910563480786,0.542790678005264,0.573516006934617,0.697827456415227,0.819805827280503
in_all_dmr_165,0.032727616300557,0.0309019750643774,0.0295591927144273,0.0293442871283152,0.0316944607932428,0.0341546946668791,0.0331279396984732,0.0355044449109478,0.0338012783374535,0.0388395621791091,0.0359390949009386,0.0362476682169751,0.427064106801322,0.549294968519151,0.546541517468627,0.806328822757478,0.790759741364356,0.782391670779478,0.918872749291524,0.923364763094588,0.907835902267695,0.9569468812508,0.962602303466129,0.955491806861098,0.0310629280264539,0.031731147529479,0.0341445543156248,0.0370087750990076,0.5076335309297,0.793160078300437,0.916691138217936,0.958346997192676
in_all_dmr_166,0.0722935846504627,0.0811027950685698,0.0756701923555117,0.0939280797498169,0.0926944637346571,0.0878560313762554,0.177068884814239,0.165891444757265,0.139711817470677,0.257072934766612,0.257119761305908,0.232628986447834,0.598528823719512,0.630336851081388,0.635247407752653,0.665358772681036,0.647960180819987,0.670284101611962,0.806779614014158,0.821385858728887,0.816287691743051,0.894739222520442,0.893307460194515,0.887771801681316,0.0763555240248481,0.0914928582869098,0.160890715680727,0.248940560840118,0.621371027517851,0.661201018370995,0.814817721495365,0.891939494798758
in_all_dmr_167,0.0875482852959202,0.0949761139757884,0.0819182233035624,0.125496410855332,0.133960149155921,0.134265524908929,0.2161463569884,0.213340278194491,0.212627707411164,0.34875781803941,0.353787388433796,0.32718964087057,0.717794723969319,0.749285480156589,0.734241578903732,0.779838552767448,0.761875155340937,0.783306782647313,0.885972892722062,0.879203233821515,0.884741532630137,0.941512969297366,0.933917956128467,0.93463930327354,0.0881475408584237,0.131240694973394,0.214038114198018,0.343244949114592,0.733773927676547,0.775006830251899,0.883305886391238,0.936690076233124
