dmr,k502_2_li_w_4d,k502_4_li_w_4d,WT4DF_li_w_4d,k520_li_w_23d,k528_li_w_23d,k529_li_w_23d,k534_li_w_3m,k535_li_w_3m,k536_li_w_3m,k427_li_w_1y,k430_li_w_1y,s288_ki_w_1y,k502_1_li_m_4d,k502_3_li_m_4d,k502_5_li_m_4d,k518_li_m_23d,k519_li_m_23d,k526_li_m_23d,k541_li_m_3m,k542_li_m_3m,k543_li_m_3m,k428_li_m_1y,k429_li_m_1y,k431_li_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
li_all_dmr_89,0.624100099989213,0.660605609069874,0.684740801166693,0.538732688649113,0.588722564396189,0.559768519855185,0.581208215641689,0.647460534167568,0.701365007915609,0.601453168273482,0.620582178583124,0.553478474707318,0.797115085129052,0.792544348150362,0.840041992558707,0.808265520135038,0.802783253935125,0.815166300013726,0.81548266152045,0.734371274003621,0.84083723318421,0.841219599578869,0.789771974144899,0.870994522523151,0.65648217007526,0.562407924300162,0.643344585908289,0.591837940521308,0.809900475279374,0.808738358027963,0.796897056236094,0.83399536541564
li_all_dmr_9,0.127825254513821,0.123883202574119,0.110813191432466,0.137447452953781,0.145559376842062,0.141265329330238,0.171235532827507,0.182323924409621,0.200973101271816,0.18220227913932,0.184302500259429,0.166539377022014,0.467790630233263,0.470351762400713,0.432594355438028,0.437169563812041,0.444082683592099,0.481906686087365,0.538755971525136,0.552936157582608,0.555518882615837,0.561221745627986,0.565609463631977,0.551181790816548,0.120840549506802,0.141424053042027,0.184844186169648,0.177681385473588,0.456912249357335,0.454386311163835,0.549070337241194,0.55933766669217
li_all_dmr_90,0.511169837661486,0.55149793198692,0.543598308224603,0.464186629749525,0.451839362264423,0.432191886291587,0.5015089995151,0.492063103071821,0.499455085087205,0.492632449949679,0.51066057696846,0.487303494138598,0.68441444802175,0.678140902281719,0.681015649219048,0.628853475480771,0.687819435321984,0.697924275727454,0.688788409061349,0.652291839275602,0.696018378192981,0.664130184765948,0.711028813179088,0.760654171949573,0.53542202595767,0.449405959435178,0.497675729224709,0.496865507018912,0.681190333174172,0.67153239551007,0.679032875509977,0.711937723298203
li_all_dmr_91,0.457753135324498,0.433897601164007,0.468154740652608,0.473135177818103,0.42553551767303,0.41482362027819,0.427238298240541,0.435312940803596,0.458955447894582,0.434924073722501,0.436563905994536,0.416925633281829,0.687102919902507,0.667272045116589,0.675245893427859,0.656832842883605,0.701592452929892,0.70609172070576,0.735065530811294,0.744275899158332,0.740911173529482,0.716180637753787,0.738232653674301,0.754227232349132,0.453268492380371,0.437831438589774,0.440502228979573,0.429471204332955,0.676540286148985,0.688172338839752,0.740084201166369,0.73621350792574
li_all_dmr_92,0.246941497170898,0.25018287257637,0.239060503866533,0.254339504585429,0.273248354166866,0.259045871254549,0.339564131927384,0.325283589738577,0.312618744854751,0.306677166825784,0.297905794882763,0.290957741714222,0.522920918110322,0.499377661236722,0.52002157155418,0.539188987652473,0.583457371649681,0.576940738838224,0.628685341153576,0.636609994239124,0.640274653681399,0.62544226068457,0.635305791118817,0.642996698738377,0.245394957871267,0.262211243335615,0.325822155506904,0.29851356780759,0.514106716967075,0.566529032713459,0.635189996358033,0.634581583513921
li_all_dmr_93,0.0883685698117071,0.0895112231772155,0.0725109682946479,0.136735885227216,0.146701611669627,0.142618853691318,0.201479168801908,0.190323822133246,0.201981186338891,0.185647800684307,0.224295415808059,0.189566333113088,0.313248421044034,0.340928777875291,0.303131610823854,0.478937904178506,0.522802442916228,0.528398406234904,0.5579013238745,0.584337752381838,0.585158923319357,0.563521253162336,0.563603192825865,0.576631364916275,0.0834635870945235,0.142018783529387,0.197928059091348,0.199836516535151,0.31910293658106,0.510046251109879,0.575799333191898,0.567918603634825
li_all_dmr_94,0.030728190341935,0.0291302455656919,0.0294894221506424,0.0385521152386159,0.0392657836510917,0.0408484125720631,0.051346240644486,0.0562325471375577,0.0474455343551791,0.0553804313802216,0.0581323379486,0.0498743159220254,0.137530963952342,0.191159868032144,0.133725796625593,0.340195381347547,0.392607507199609,0.40072099738968,0.443563864237366,0.460174009919878,0.453540514538324,0.432561258301149,0.431162013693921,0.49951384729717,0.0297826193527564,0.0395554371539236,0.0516747740457409,0.0544623617502823,0.15413887620336,0.377841295312279,0.452426129565189,0.454412373097413
li_all_dmr_95,0.044396053929956,0.0586990815607907,0.0459460952159895,0.067143957355792,0.0848134336890805,0.0709699225283137,0.101865689992117,0.108750719419998,0.0921539366729354,0.109135443267215,0.112583096091751,0.0969862008914145,0.291678553271232,0.308449372633429,0.267536725022853,0.411674172433188,0.434589748183275,0.434887219223696,0.459538214097077,0.471544185520619,0.468511890484792,0.457289129960743,0.472054168423054,0.482036270462592,0.0496804102355787,0.0743091045243954,0.100923448695017,0.106234913416794,0.289221550309171,0.42705037994672,0.466531430034163,0.47045985628213
li_all_dmr_96,0.160167840205826,0.157842661496958,0.157026361207747,0.198081364366062,0.201746526916306,0.193311725445813,0.218419183280868,0.235276976000363,0.223771039112309,0.213984725366489,0.205948341585564,0.187515396414724,0.478470257554598,0.478065881815612,0.452686687599035,0.499963138141218,0.536521870206222,0.526926827660876,0.580396290412973,0.589206834835801,0.57580964376756,0.560731997168559,0.567286692151662,0.587076970906283,0.158345620970177,0.19771320557606,0.225822399464513,0.202482821122259,0.469740942323082,0.521137278669439,0.581804256338778,0.571698553408835
li_all_dmr_97,0.0985761748251073,0.0876672883620876,0.091049433052479,0.11981076356085,0.122478055148976,0.124328906865571,0.13855099633194,0.126543521978564,0.136385231369769,0.128354496886248,0.159904840671103,0.134682898571756,0.579379641553442,0.575835393107713,0.565645356502235,0.694683111995134,0.714838311886997,0.740785139585729,0.747645840403831,0.754903452058535,0.751797404561668,0.761004023775376,0.748800298747411,0.766039781286841,0.0924309654132246,0.122205908525132,0.133826583226758,0.140980745376369,0.573620130387797,0.716768854489287,0.751448899008011,0.758614701269876
li_all_dmr_98,0.0872051225686108,0.0798334374905763,0.0887742022596606,0.10790659786987,0.138241290895779,0.114778532502888,0.142961884421552,0.154680919753095,0.146045433391408,0.15654253000552,0.164358632381629,0.151831294500153,0.475384983570345,0.468134693608726,0.445289164725061,0.508963759133461,0.558464540856474,0.560311710005728,0.580812192958713,0.596390611486731,0.599134193456314,0.600616420994794,0.59147829669122,0.601294090675119,0.0852709207729492,0.120308807089512,0.147896079188685,0.157577485629101,0.462936280634711,0.542580003331888,0.592112332633919,0.597796269453711
li_all_dmr_99,0.0483362145600128,0.0556919991079546,0.0506002730626967,0.125447758761489,0.125189092034705,0.144761271031525,0.178507876111431,0.191047475598388,0.20257061076601,0.182367795824034,0.20079505181247,0.182366822030438,0.268855772092311,0.300517119463712,0.232501361699428,0.450186189059531,0.496020413962627,0.486715882358017,0.517377310355465,0.553983963261388,0.551546531098717,0.506917857955088,0.514274882433895,0.547719528720891,0.0515428289102214,0.131799373942573,0.19070865415861,0.188509889888981,0.267291417751817,0.477640828460058,0.540969268238523,0.522970756369958
