dmr,C3,C4,C7.1,C7.2,C9.1,C9.2,C10,C11.1,C11.2,P2,P4,P7,P8,P9,P10,P11,,,,,,,,,,,,,,,,,,
DMR_up_32,-0.067019241,-0.000116701,0.017824712,0.010575962,0.008967133,-0.013508621,0.000152437,0.012716985,-0.036611906,0.324708509,0.291757353,0.239790334,0.199957647,0.241031191,0.261577985,0.44607399,,,,,,,,,,,,,,,,,,
DMR_up_320,0.000269522,0.000724012,0.00336575,-0.02757102,-0.017726491,0.013792773,0.015804678,0.021212712,-0.009602416,0.356017602,0.397245255,0.272211182,0.242416059,0.323927568,0.335467219,0.511228962,,,,,,,,,,,,,,,,,,
DMR_up_321,-0.061443112,0.000843133,0.017911577,-0.054369118,-0.018448074,-0.000910668,0.035449093,0.010651198,0.008872862,0.476299636,0.384418481,0.321323836,0.211730254,0.329964281,0.358672963,0.605770331,,,,,,,,,,,,,,,,,,
DMR_up_322,-0.008534178,0.00375815,-0.006769201,-0.019749763,-0.005627022,-0.033186158,0.042538661,0.014801127,0.004234209,0.451007646,0.483622022,0.407634951,0.25092259,0.401095373,0.365765043,0.57127545,,,,,,,,,,,,,,,,,,
DMR_up_323,-0.022943593,0.00608357,-0.001168343,-0.038998098,-0.021631183,0.035040997,-0.016027443,0.070513532,-0.033813032,0.500447648,0.404903281,0.337660948,0.251895252,0.299135674,0.428386084,0.813204568,,,,,,,,,,,,,,,,,,
DMR_up_324,0.004763283,-0.01250339,0.004448501,0.008462952,-0.009746955,-0.010492599,0.01211452,0.007838898,-0.00012193,0.420598004,0.345364796,0.316320368,0.248289619,0.315990281,0.33816637,0.492113105,,,,,,,,,,,,,,,,,,
DMR_up_325,-0.005421837,-0.014080888,-0.014746946,-0.00357724,0.013270246,-0.046426494,0.041062664,0.031600343,-0.007101683,0.463504941,0.377680376,0.237972719,0.228797923,0.314456342,0.338139384,0.622939016,,,,,,,,,,,,,,,,,,
DMR_up_326,-0.011453565,0.009176917,-0.000588845,-0.001502426,-0.024681463,0.032760423,0.009137549,-0.011248984,-0.013053171,0.484864415,0.427762301,0.375305511,0.308124125,0.423598765,0.417324047,0.574773185,,,,,,,,,,,,,,,,,,
DMR_up_327,0.078018568,-0.018912061,0.008457646,-0.03313382,-0.005222209,0.005264091,0.028292547,-0.004197726,0.019451529,0.63290791,0.437727879,0.376091382,0.248095449,0.372363502,0.411884272,0.689311879,,,,,,,,,,,,,,,,,,
DMR_up_328,-0.011887264,-0.070103355,0.012683236,-0.033992714,-0.000671713,0.034597375,0.003661338,0.045260354,0.008565476,0.578421833,0.518366662,0.499584853,0.466948969,0.482078881,0.52388121,0.644183728,,,,,,,,,,,,,,,,,,
DMR_up_329,-0.082969627,-0.031991525,0.000921965,-0.008060796,0.018884205,0.014135275,0.049334709,-0.036906367,-0.006317464,0.512603152,0.451125968,0.350944791,0.200676908,0.375286455,0.424487832,0.655631031,,,,,,,,,,,,,,,,,,
DMR_up_33,-0.019213734,-0.019345336,0.002479939,-0.017930644,-0.005874905,0.036941005,0.000264174,0.001997706,0.001468059,0.326016603,0.268286161,0.236185342,0.170612339,0.25693757,0.255333989,0.439633564,,,,,,,,,,,,,,,,,,
DMR_up_330,-0.024761435,-0.03496143,0.009543892,-0.000313537,-0.014152226,0.024305161,0.009436528,0.009160925,-0.003019316,0.634575847,0.56068989,0.51659241,0.417111003,0.475044435,0.51785972,0.69510328,,,,,,,,,,,,,,,,,,
DMR_up_331,-0.005708537,0.013750466,0.000564953,-0.035771298,-0.015680594,-0.004738803,0.005716953,0.037612155,-0.00145383,0.53153578,0.425520785,0.371936749,0.282632608,0.386326335,0.43071067,0.5745017,,,,,,,,,,,,,,,,,,
DMR_up_332,-0.00955489,-0.01266324,0.005730629,-0.004910424,0.002680923,-0.002869426,-0.001523596,0.00212538,0.011429752,0.439866254,0.325687958,0.249232154,0.176515872,0.2887067,0.354144247,0.509120349,,,,,,,,,,,,,,,,,,
DMR_up_333,0.010308341,0.085614588,-0.041577679,0.132958704,-0.015110207,-0.086812524,-0.069531207,0.096415249,-0.101956925,0.287893692,0.402938267,0.308897808,0.368553953,0.180171679,0.30443484,0.452129703,,,,,,,,,,,,,,,,,,
DMR_up_334,-0.007964399,0.021126786,0.016483394,-0.003700854,-0.011494774,-0.011764337,0.01860595,-0.019914818,-0.009341349,0.527293881,0.365172505,0.311078653,0.241772335,0.188663657,0.443527047,0.704185822,,,,,,,,,,,,,,,,,,
DMR_up_335,-0.036796594,0.025327821,-0.036181889,-0.016395851,-0.033095437,0.051965362,-0.007387133,0.022343854,-0.006576728,0.438039924,0.382713957,0.331049195,0.284402031,0.333204955,0.34273801,0.444683686,,,,,,,,,,,,,,,,,,
DMR_up_336,-0.017222668,-0.008310109,-0.009560939,-0.004575226,-0.00803384,0.013938305,0.01345197,0.008691304,-0.005601462,0.452628881,0.360877611,0.272524776,0.199445961,0.306546442,0.342204493,0.587338524,,,,,,,,,,,,,,,,,,
DMR_up_337,-0.002988965,-0.018864093,0.022527636,-0.018789969,-0.015485372,-0.011540989,0.013356233,0.032280795,-0.003484244,0.397247587,0.327827656,0.260579276,0.224937199,0.265515949,0.304468907,0.522781612,,,,,,,,,,,,,,,,,,
DMR_up_338,-0.01413407,0.037112342,-0.002213552,-0.010915619,-0.021362027,-0.009508114,0.027525046,-0.020388552,-0.000249523,0.449974466,0.357515082,0.328538391,0.250313186,0.339751147,0.369988368,0.523477455,,,,,,,,,,,,,,,,,,
DMR_up_339,0.019788971,-0.002708433,0.032767292,0.04037111,-0.025578199,-0.067162821,-0.016732151,0.042068358,-0.003025156,0.645704259,0.575833966,0.449552697,0.340480795,0.483639243,0.518447053,0.72922086,,,,,,,,,,,,,,,,,,
DMR_up_34,-0.008641708,-0.036646912,-0.004775613,-0.050349484,-0.031303894,-0.007227273,0.097445844,-0.028886174,0.061743509,0.273763273,0.25472534,0.21440911,0.198849993,0.250022289,0.308431297,0.446060997,,,,,,,,,,,,,,,,,,
DMR_up_340,-0.045080011,-0.024998725,0.000954771,-0.022966416,0.015661026,-0.055642502,0.053580536,0.043122079,-0.009710771,0.439072648,0.376285174,0.338027456,0.188617123,0.289563364,0.340375346,0.621159541,,,,,,,,,,,,,,,,,,
DMR_up_341,0.005021775,0.007443563,0.009847355,-0.007946646,-0.009249972,-0.002560495,0.00110199,-0.002550128,0.00391433,0.580014072,0.44322551,0.312681809,0.147282446,0.264375231,0.427855254,0.884979466,,,,,,,,,,,,,,,,,,
DMR_up_342,-0.017042281,-0.015907266,0.009479757,0.0115517,0.001277748,-0.011038466,0.012330047,0.003433979,-0.011127498,0.524195479,0.380186503,0.286430614,0.220558315,0.350791256,0.359172579,0.542731985,,,,,,,,,,,,,,,,,,
DMR_up_343,-0.019604752,-0.035807038,0.020495681,0.060066953,0.036322509,-0.079639487,0.059645776,-0.021956188,-0.039128207,0.485918708,0.404870894,0.377072778,0.279707608,0.341470415,0.373760238,0.492707579,,,,,,,,,,,,,,,,,,
DMR_up_344,-0.007679936,-0.021169248,-0.01741956,0.004228298,0.007433561,0.042037232,-0.001389919,-0.012189175,-0.001531191,0.555033562,0.419190496,0.395574933,0.291654791,0.361693238,0.413720928,0.639498802,,,,,,,,,,,,,,,,,,
DMR_up_345,-0.020352688,-0.010220569,-0.002351387,-0.001140289,0.019939161,-0.035932355,0.020674426,-0.008600807,0.017631821,0.614938064,0.449523414,0.419103102,0.295636831,0.35243321,0.45755533,0.675976542,,,,,,,,,,,,,,,,,,
DMR_up_346,0.00748631,-0.004035272,0.002601105,-0.038651706,-0.007826741,0.018844168,-0.001098892,0.00702524,0.023142101,0.563931353,0.441362375,0.390990292,0.319160622,0.423297349,0.399591639,0.544030295,,,,,,,,,,,,,,,,,,
DMR_up_347,-0.010348944,-0.042772352,0.013394779,-0.019614122,-0.023428019,0.004946145,0.027498789,0.008356647,0.031618131,0.496199999,0.365477965,0.304093514,0.228023581,0.340639355,0.361369172,0.578512748,,,,,,,,,,,,,,,,,,
DMR_up_348,-0.037082502,-0.00975496,-0.00145354,0.001681044,-0.006540979,0.007920219,0.006752916,-6.99E-05,0.00146519,0.470022417,0.255994292,0.238140396,0.120917888,0.231047906,0.333149301,0.628704617,,,,,,,,,,,,,,,,,,
DMR_up_349,-0.029278187,-0.012332238,0.013270681,-0.008924109,0.006745063,-0.015602568,0.016567742,-0.007380862,0.007656289,0.509333196,0.341131172,0.282869581,0.205180046,0.279246679,0.329161604,0.681034555,,,,,,,,,,,,,,,,,,
DMR_up_35,-0.014773172,-0.008554454,0.014771447,-0.001235265,-0.009889783,-0.009116828,0.015298919,-0.000205045,-0.001068993,0.487725401,0.428689998,0.351429746,0.287616017,0.371220823,0.416692875,0.600431882,,,,,,,,,,,,,,,,,,
DMR_up_350,-0.038583017,-0.033169438,0.015739083,-0.010540526,0.004498429,-0.012055024,0.013921708,0.005443252,0.016162513,0.633006698,0.472121076,0.43525436,0.357991132,0.437168061,0.464352133,0.69847476,,,,,,,,,,,,,,,,,,
DMR_up_351,-0.010553561,2.06E-05,-0.011066891,-0.006255933,0.015829036,-0.016929015,0.02180728,-0.000948927,-0.002456177,0.390005718,0.294045743,0.249131999,0.217119092,0.302439663,0.310641863,0.498569651,,,,,,,,,,,,,,,,,,
DMR_up_352,0.004395224,-0.006536984,0.003506346,-0.019319084,-0.016746196,-0.002082789,0.034736239,0.001715649,0.00472682,0.433308758,0.342255,0.293240664,0.221299659,0.314702357,0.347944762,0.497462043,,,,,,,,,,,,,,,,,,
DMR_up_353,0.03816871,-0.042527859,0.001018016,0.007179049,-0.012481463,-0.020660724,0.038758246,0.01992924,0.008785494,0.468920449,0.3360767,0.268440473,0.218084583,0.346534173,0.292293396,0.57354388,,,,,,,,,,,,,,,,,,
DMR_up_354,-0.037958366,0.009107464,0.001110123,-0.018737343,-0.020792121,-0.000411777,0.019385214,-0.001819218,0.01215766,0.453175131,0.331130182,0.299877375,0.232157291,0.353418568,0.357008005,0.530543741,,,,,,,,,,,,,,,,,,
DMR_up_355,-0.017551972,-0.00765273,-0.001984738,-0.003705246,-0.002285558,0.002841016,0.013315427,0.009651797,-0.01017997,0.413753573,0.319791709,0.265574541,0.202328407,0.270300812,0.295123201,0.466701799,,,,,,,,,,,,,,,,,,
DMR_up_356,-0.026813533,-0.006874245,0.00111226,-0.006768435,0.007786168,-0.007251945,0.011514952,-0.00996139,0.010442632,0.479556587,0.347978595,0.26300802,0.164313687,0.265248962,0.302614728,0.686303988,,,,,,,,,,,,,,,,,,
DMR_up_357,0.00176079,0.008264711,0.012308046,-0.026817392,0.005102171,0.015064773,0.000338882,0.025542613,-0.039803807,0.454749375,0.357755786,0.290181394,0.265701534,0.330886847,0.321759576,0.485211815,,,,,,,,,,,,,,,,,,
DMR_up_358,-0.0011075,0.000761681,-0.001011783,-0.010356261,0.016464789,0.002544753,0.003193519,0.000515711,-0.012112409,0.385255174,0.307096637,0.264412472,0.20584669,0.28416052,0.287209541,0.422779518,,,,,,,,,,,,,,,,,,
DMR_up_359,-0.016352687,-0.021355362,0.009183306,-0.02034594,0.002049851,-0.007036935,0.024034023,0.007802052,0.005669007,0.415565817,0.318095861,0.295887449,0.207079077,0.298127489,0.329449451,0.559533618,,,,,,,,,,,,,,,,,,
DMR_up_36,-0.020574167,0.021407097,-0.013476767,-0.002176822,0.000505043,0.0081192,-0.002428063,-0.010765595,-0.001184095,0.343500744,0.277522048,0.229234789,0.175072251,0.229330369,0.241550023,0.48614863,,,,,,,,,,,,,,,,,,
DMR_up_360,0.039857246,-0.01066951,0.004531196,-0.011834525,-0.011100431,-0.011041169,0.003491332,0.027893909,0.008729198,0.40460063,0.354422565,0.276069042,0.20803249,0.340527399,0.312165143,0.522940907,,,,,,,,,,,,,,,,,,
DMR_up_361,0.000479627,-0.011401615,-0.021504507,-0.024899622,-0.017444325,0.016334155,0.03433445,0.014252717,0.010328747,0.719425778,0.463000615,0.419708489,0.353327934,0.464864679,0.551824446,0.822390065,,,,,,,,,,,,,,,,,,
DMR_up_362,-0.010452518,-0.014413674,0.011894342,-0.020870719,-0.015675477,-0.014176545,0.034228964,-0.003566313,0.022579425,0.468050834,0.350580941,0.277926286,0.210628348,0.289675227,0.325866484,0.572701933,,,,,,,,,,,,,,,,,,
DMR_up_363,0.013827783,0.022007925,-0.000851509,-0.027331747,0.009381541,0.000305705,0.003329834,0.006556073,-0.013397822,0.431034115,0.365399589,0.29755908,0.271646961,0.316520653,0.332035634,0.485073305,,,,,,,,,,,,,,,,,,
DMR_up_364,-0.040666599,-0.017472051,-0.001671888,-0.046811861,-0.008088483,-0.00623929,0.058066765,-0.010830008,0.033046813,0.463343448,0.394605419,0.328651404,0.250918951,0.415386779,0.437717376,0.591685031,,,,,,,,,,,,,,,,,,
DMR_up_365,0.000515685,-0.011557449,0.002861967,0.002427707,-0.005924833,-0.004740585,0.012349881,0.000971245,0.003612067,0.38835542,0.308967958,0.27416074,0.230490021,0.299529758,0.319518894,0.468003609,,,,,,,,,,,,,,,,,,
DMR_up_366,-0.029441261,-0.003281062,0.001754718,-0.004748081,-0.006166703,-0.024978423,0.049853119,-0.004972114,-0.007461453,0.436950367,0.385271701,0.296546083,0.24511536,0.315206204,0.324184965,0.556140519,,,,,,,,,,,,,,,,,,
DMR_up_367,-0.015444295,-0.001276433,0.007132568,-0.02385564,0.001692602,0.01516466,0.00868722,0.005923901,-0.01346888,0.430258881,0.355544671,0.276940341,0.237841987,0.308241099,0.329453088,0.496535705,,,,,,,,,,,,,,,,,,
DMR_up_368,-0.000155331,-0.007211293,0.007369796,-0.016083312,0.009257985,-0.036676685,0.021974662,0.032989948,-0.0116211,0.54491522,0.44218491,0.391096909,0.341384612,0.402136324,0.428613458,0.664465445,,,,,,,,,,,,,,,,,,
DMR_up_369,-0.009578783,-0.007441179,0.008290224,-0.010882472,0.010950352,-0.016666777,0.006238396,0.010339466,-0.000828007,0.363443349,0.292059916,0.251368479,0.180268351,0.26312396,0.281552833,0.470590367,,,,,,,,,,,,,,,,,,
DMR_up_37,-0.005060707,-0.04245975,-0.001597595,-0.03672012,0.027067481,0.018987911,-0.010465977,0.030311477,0.014876571,0.318675316,0.305746627,0.237668747,0.16237838,0.271679181,0.298649744,0.497247009,,,,,,,,,,,,,,,,,,
DMR_up_370,0.017030033,0.000518792,-0.004511644,-0.01496753,-0.00931752,-0.007288099,0.015071116,0.013102224,0.007392659,0.401390206,0.29822906,0.260668908,0.191506873,0.274372682,0.312259399,0.473058799,,,,,,,,,,,,,,,,,,
DMR_up_371,-0.017118273,0.001472581,0.000853773,-0.002647653,-0.003482212,-0.033218675,0.031203488,0.007323115,-0.00150442,0.422124665,0.319366334,0.30559503,0.240781137,0.355456243,0.34794349,0.478045895,,,,,,,,,,,,,,,,,,
DMR_up_372,0.008053784,0.021766125,0.006367836,-0.038821788,-0.008583344,0.036678443,-0.013102853,0.040055459,-0.04435988,0.653949896,0.543421545,0.422085808,0.373287535,0.510248134,0.51798323,0.640903796,,,,,,,,,,,,,,,,,,
DMR_up_373,-0.03544915,-0.008283655,0.001179429,8.71E-05,-0.011881005,0.008013567,0.010838697,-0.004954195,0.005000085,0.519014907,0.455305161,0.252230995,0.148313261,0.351006542,0.395696375,0.630139093,,,,,,,,,,,,,,,,,,
DMR_up_374,-0.008962054,-0.019002118,-0.005163328,-0.028075078,0.003102971,-0.023970873,-0.005977909,0.08746067,-0.008374333,0.408137811,0.340076299,0.356259828,0.341328597,0.296190883,0.342220057,0.382209997,,,,,,,,,,,,,,,,,,
DMR_up_375,-0.010693494,-0.016077624,0.032243486,-0.005595377,-0.025756922,-0.016038106,0.032588452,0.003950457,-0.005314365,0.559810209,0.400004175,0.384683631,0.29519458,0.347051516,0.415318034,0.637482468,,,,,,,,,,,,,,,,,,
DMR_up_376,-0.019001161,0.012059626,-0.004089665,-0.020048255,-0.009500642,0.004551295,0.023078583,-0.008571555,0.002520613,0.392484685,0.326551338,0.260264129,0.189009651,0.260567776,0.304935677,0.436771705,,,,,,,,,,,,,,,,,,
DMR_up_377,0.041622559,-0.012091942,-0.00502556,-0.006918034,-0.003812779,0.00940861,0.030685645,0.002204811,-0.014450751,0.421344484,0.344154314,0.251776288,0.18191972,0.294163984,0.332654991,0.58307635,,,,,,,,,,,,,,,,,,
DMR_up_378,-0.054778589,0.026258884,0.00667857,-0.033861566,-0.026760607,0.018979251,-0.054932756,0.061899924,0.001738297,0.561587,0.39202785,0.385837576,0.304469881,0.468466986,0.393639247,0.570780799,,,,,,,,,,,,,,,,,,
DMR_up_379,-0.101526189,-0.022099881,0.005961953,-0.007139936,-0.000293686,0.005924409,0.002916614,0.014708605,2.19E-05,0.388902947,0.307166823,0.234584331,0.173183194,0.268027245,0.26810792,0.484225764,,,,,,,,,,,,,,,,,,
DMR_up_38,-0.014111828,0.006188053,0.018993407,-0.030940933,0.008678774,-0.026607571,0.021600671,-0.001903403,0.003991004,0.306121221,0.258067524,0.230361165,0.183354388,0.231449433,0.266441096,0.376253562,,,,,,,,,,,,,,,,,,
DMR_up_380,0.008268123,-0.002696569,0.000216113,-0.022122266,0.016051813,-0.011239147,0.008121746,0.042516584,-0.030848275,0.451614376,0.352395501,0.321655355,0.252310319,0.357738608,0.339151443,0.504532608,,,,,,,,,,,,,,,,,,
DMR_up_381,-0.032287681,-0.034400213,0.026706868,-0.007732914,-0.014300392,-0.020169778,0.01868912,0.008700086,0.022507222,0.556503605,0.382948089,0.367163657,0.255388395,0.372036468,0.38203513,0.560445153,,,,,,,,,,,,,,,,,,
DMR_up_382,-0.043222946,-0.046559763,0.001959253,-0.011015706,-0.01449956,-0.005873841,0.037811018,0.031906138,0.006272458,0.440167795,0.326829645,0.263328225,0.225400773,0.327706979,0.334060884,0.474899349,,,,,,,,,,,,,,,,,,
DMR_up_383,-0.001622515,-0.018889335,0.001903481,-0.017289569,-0.003543763,-0.014069294,0.015048513,0.017195351,0.019644618,0.553103114,0.443928601,0.382993089,0.264705164,0.381466008,0.416439553,0.677307302,,,,,,,,,,,,,,,,,,
DMR_up_384,-0.03528261,0.00860285,0.018474929,-0.025731071,-0.038867795,-0.035245961,0.070317337,-0.010359124,0.012808832,0.410333086,0.359114666,0.294648002,0.199319933,0.323088732,0.331359762,0.490040728,,,,,,,,,,,,,,,,,,
DMR_up_385,0.037694896,0.014946525,0.00100065,-0.019217634,-0.004725725,0.011444492,-0.006981098,0.014226914,-0.010694123,0.392434661,0.313027565,0.225180047,0.196691159,0.276943512,0.298210184,0.487444,,,,,,,,,,,,,,,,,,
DMR_up_386,0.005861838,0.010087404,0.043681829,9.94E-05,0.019682791,-0.066011591,-0.028298451,0.025210886,-0.004452264,0.396300843,0.321082831,0.209928413,0.190440938,0.302696042,0.250482141,0.529141712,,,,,,,,,,,,,,,,,,
DMR_up_387,0.015042497,-0.015702416,-0.023717156,-0.03313222,-0.026368055,-0.017254171,0.053022391,0.020912986,0.042238642,0.497331551,0.410188242,0.391632474,0.356784846,0.431636693,0.430951673,0.542819779,,,,,,,,,,,,,,,,,,
DMR_up_388,-0.04359535,-0.00861957,-0.009405087,-0.004297911,0.004375829,0.007644642,0.015084457,0.007276534,-0.012058897,0.435670501,0.284906125,0.210964674,0.144539636,0.260961184,0.296263249,0.516441814,,,,,,,,,,,,,,,,,,
DMR_up_389,-0.007317263,0.21627384,0.184866178,-0.074252629,-0.140687232,-0.167005881,-0.051549123,0.146572096,-0.11421725,0.360644979,0.188765145,0.043275613,0.265995825,0.165603954,0.268290639,0.561824874,,,,,,,,,,,,,,,,,,
DMR_up_39,0.004124873,-0.008290385,-0.019671502,-0.014469961,-0.009963683,-0.021293488,0.084341214,0.017723604,-0.028375797,0.304591686,0.315474471,0.20572432,0.178935524,0.217605566,0.275531984,0.415925118,,,,,,,,,,,,,,,,,,
DMR_up_390,-0.040649358,-0.023962632,0.008100062,-0.016238246,0.011300975,-0.013927206,0.005866827,0.004850298,0.024009922,0.375921157,0.323232182,0.290035985,0.246535585,0.324966263,0.318347978,0.433479692,,,,,,,,,,,,,,,,,,
DMR_up_391,0.039274371,-0.044740518,0.040783277,0.048504336,0.026269977,-0.076915481,0.016878134,0.016645005,-0.027424729,0.457487547,0.322664885,0.296079898,0.320155698,0.286357862,0.299319807,0.44867679,,,,,,,,,,,,,,,,,,
DMR_up_392,0.046187402,-0.010422037,-0.004671721,-0.009373376,-0.021454165,-0.016869873,0.043602919,-0.013609152,0.032797404,0.468451896,0.364275956,0.31003587,0.221938536,0.306894412,0.388491014,0.70204489,,,,,,,,,,,,,,,,,,
DMR_up_393,-0.037332345,-0.0057075,-0.003068501,-0.000272102,0.000530035,-0.002088709,0.007154291,0.007146866,-0.003694377,0.388826133,0.325868406,0.226074025,0.159894177,0.33457816,0.348123411,0.547897199,,,,,,,,,,,,,,,,,,
DMR_up_394,-0.024757942,-0.03928254,-0.004378899,0.011355678,-0.00761363,0.002108618,0.025768883,0.006262071,0.00577982,0.505394443,0.413892709,0.391735263,0.34907569,0.403096828,0.425837386,0.536540413,,,,,,,,,,,,,,,,,,
DMR_up_395,-0.009756815,0.001227896,0.018129855,0.141609915,0.012716443,-0.054878712,-0.060766372,-0.00843226,-0.049606765,0.282383018,0.358733722,0.335226935,0.309824965,0.295676809,0.242859636,0.417350644,,,,,,,,,,,,,,,,,,
DMR_up_396,0.005186916,-0.008211621,0.011815773,-0.016985933,-0.014465812,-0.004156438,0.031319724,-0.01237313,0.013057434,0.420875436,0.347988426,0.280489108,0.209870293,0.331848773,0.338346893,0.523417502,,,,,,,,,,,,,,,,,,
DMR_up_397,-0.009441275,-0.041755923,0.008375759,-0.037875723,0.00056012,0.087338112,-0.006174275,-0.002788383,-0.007679685,0.547966936,0.461925125,0.406543359,0.255369961,0.446669251,0.37951754,0.581872245,,,,,,,,,,,,,,,,,,
DMR_up_398,-0.037995266,0.006029147,-0.001435416,0.004640307,0.010250336,-0.004731641,-0.004393062,-0.00738368,-0.002975991,0.517067155,0.379835432,0.29119453,0.16459067,0.282939026,0.406078015,0.608469353,,,,,,,,,,,,,,,,,,
DMR_up_399,0.004107787,0.002408613,0.023211771,-0.016413213,0.006684255,-0.006850548,0.012041422,0.008799319,-0.029881621,0.521050477,0.403319156,0.336289536,0.317225409,0.372314806,0.392299996,0.605900725,,,,,,,,,,,,,,,,,,
DMR_up_4,0.046819175,-0.008569123,-0.000541544,-0.00131389,0.018314623,-0.011695137,0.00034026,0.01734539,-0.013880577,0.326746041,0.256070124,0.229879813,0.168678001,0.261896492,0.258632198,0.502771184,,,,,,,,,,,,,,,,,,
DMR_up_40,-0.009277408,-0.009358305,0.001204558,-0.00247997,-0.003027085,0.008819907,-0.004110988,0.023196118,-0.014244232,0.343568049,0.246606855,0.229640232,0.166662003,0.225227342,0.238196067,0.410726651,,,,,,,,,,,,,,,,,,
DMR_up_400,-0.019102358,-0.028853154,0.04773487,-0.029885103,-0.00211512,-0.042498948,0.032704351,0.014964957,0.007948145,0.527881729,0.437604952,0.361123769,0.297635264,0.376486506,0.380461346,0.545096631,,,,,,,,,,,,,,,,,,
DMR_up_401,-0.040131833,-0.020664306,0.025951246,0.000285365,0.028365994,-0.012129245,0.000833713,-0.025017039,0.002374274,0.61843649,0.445627942,0.352621925,0.241848012,0.368463292,0.360599199,0.712836632,,,,,,,,,,,,,,,,,,
DMR_up_402,0.038915823,-0.006179549,-0.007676436,0.008663484,-0.002889394,0.016457607,7.59E-06,0.002550789,-0.010934098,0.567321928,0.383288585,0.351041791,0.336521473,0.38105947,0.364038395,0.522615789,,,,,,,,,,,,,,,,,,
