"","States","total_count","filtered_count","total_percentage","filtered_percentage","table","fold_change"
"314","8_ZNF/Rpts",4094,23,0.49939496847981,0.127289833416348,"E050",0.254888097498913
"315","9_Het",12166,0,1.4840349747253,0,"E050",0
"316","10_TssBiv",3138,132,0.38278422460578,0.730169266511782,"E051",1.90752183495484
"317","11_BivFlnk",40935,5424,4.99339459344729,30.0033189512114,"E051",6.00860164157346
"318","12_EnhBiv",15703,3779,1.91550690853555,20.903861046576,"E051",10.9129656246228
"319","13_ReprPC",58748,4402,7.16628668806257,24.3500387210975,"E051",3.39785997700304
"320","14_ReprPCWk",65636,38,8.00650903958731,0.210200243389755,"E051",0.026253669651835
"321","15_Quies",196210,32,23.9343826354047,0.177010731275584,"E051",0.00739566731141592
"322","1_TssA",69311,1498,8.45479840396788,8.28631485783826,"E051",0.980072434837647
"323","2_TssAFlnk",119123,2221,14.5310405314577,12.285651067596,"E051",0.845476347065389
"324","3_TxFlnk",2904,234,0.354240085486037,1.2943909724527,"E051",3.65399350747313
"325","4_Tx",81326,113,9.9204301626162,0.625069144816905,"E051",0.063008270263561
"326","5_TxWk",76540,30,9.33661712916711,0.16594756057086,"E051",0.0177738423108781
"327","6_EnhG",9593,41,1.17018772040894,0.226794999446841,"E051",0.193810783937798
"328","7_Enh",59660,106,7.27753564052926,0.586348047350371,"E051",0.0805695878815
"329","8_ZNF/Rpts",6071,28,0.740561831606657,0.154884389866136,"E051",0.209144440417773
"330","9_Het",14885,0,1.81572440511696,0,"E051",0
"331","10_TssBiv",9007,1168,1.09876168204347,6.46768924082175,"E052",5.88634400572939
"332","11_BivFlnk",8784,1473,1.07155796769955,8.15659781826236,"E052",7.61190534168967
"333","12_EnhBiv",6423,828,0.783540166955172,4.58497148236336,"E052",5.85161000766624
"334","13_ReprPC",58668,6496,7.15689467770918,35.9709839968991,"E052",5.02606027009648
"335","14_ReprPCWk",118812,866,14.49384622704,4.79539287889695,"E052",0.330857165432773
"336","15_Quies",181604,216,22.1538266354861,1.19607951713827,"E052",0.0539897479933505
"337","1_TssA",120903,4100,14.7489267951707,22.7033612049394,"E052",1.53932292974518
"338","2_TssAFlnk",59576,1545,7.2676613710916,8.55529099064178,"E052",1.17717248421507
"339","3_TxFlnk",4781,320,0.583232996763612,1.77196965501966,"E052",3.03818485039839
"340","4_Tx",50099,130,6.11156450635018,0.719862672351736,"E052",0.117786971176328
"341","5_TxWk",104490,591,12.746709021508,3.27260645661443,"E052",0.256741285228402
"342","6_EnhG",9967,49,1.2158718424478,0.271332853424885,"E052",0.223159089595032
"343","7_Enh",73715,271,8.99247445229652,1.50063680159477,"E052",0.166876960235515
"344","8_ZNF/Rpts",1334,5,0.16273432706184,0.0276870258596822,"E052",0.170136358809908
"345","9_Het",11578,1,1.4123973303763,0.00553740517193643,"E052",0.00392057181987247
