dmr,k546_2_bm_w_4d,k546_4_bm_w_4d,k602_1_bm_w_4d,k520_bm_w_23d,k528_bm_w_23d,k529_bm_w_23d,k534_bm_w_3m,k535_bm_w_3m,k536_bm_w_3m,k458_bm_w_1y,k462_bm_w_1y,k464_bm_w_1y,k546_1_bm_m_4d,k546_3_bm_m_4d,k602_2_bm_m_4d,k518_bm_m_23d,k519_bm_m_23d,k526_bm_m_23d,k541_bm_m_3m,k542_bm_m_3m,k543_bm_m_3m,k460_bm_m_1y,k461_bm_m_1y,k463_bm_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
bm_all_dmr_421,0.249194801937478,0.256002872187786,0.260876005233963,0.290758349406887,0.295398480113586,0.2829037372147,0.332987906045843,0.316766045957734,0.325297461017257,0.338610228286302,0.341228180151217,0.326484533021039,0.543616848324652,0.543318811521291,0.543473440808087,0.594216597463892,0.610183634232532,0.620958849241736,0.644501680970117,0.647157227056773,0.648503705474391,0.637526569545745,0.655207010991295,0.646674093089662,0.255357893119742,0.289686855578391,0.325017137673611,0.335440980486186,0.54346970021801,0.608453026979387,0.646720871167094,0.646469224542234
bm_all_dmr_422,0.13697801646837,0.128697165633415,0.143211266056494,0.153041188604635,0.186090796849142,0.170960156485231,0.203466866825014,0.200486838188821,0.21210475653658,0.194615364847019,0.217867112521053,0.182172387874365,0.373309326951704,0.367121190497581,0.360218152683036,0.471252268947773,0.482053074230733,0.487944206202436,0.48906882295203,0.493853553779939,0.497179862056516,0.468591118718851,0.501068823977613,0.467843862096438,0.136295482719426,0.170030713979669,0.205352820516805,0.198218288414146,0.366882890044107,0.480416516460314,0.493367412929495,0.479167934930967
bm_all_dmr_423,0.310428411786971,0.284937047616196,0.31028222919062,0.381399209883711,0.382190671775866,0.394039138316081,0.467220552980472,0.449438049537321,0.458615181401225,0.524078426367462,0.492480710283072,0.498058288373064,0.597343798641631,0.572693464830102,0.581119125584543,0.654857299771884,0.711000768923834,0.683193368034565,0.709767830016085,0.701713809311757,0.701331329150433,0.736567110063026,0.775633150912127,0.742860968605848,0.301882562864596,0.385876339991886,0.458424594639673,0.504872475007866,0.583718796352092,0.683017145576761,0.704270989492758,0.751687076527
bm_all_dmr_424,0.241649092563702,0.240435579313592,0.250528253493978,0.259861678598193,0.295847481110567,0.255256894611731,0.313320902578016,0.303787189886014,0.292899054178517,0.300838584052672,0.303856279017787,0.29856853637745,0.50510048624824,0.508086383149898,0.483324050005964,0.534740110802487,0.56030315681854,0.557309395091753,0.584122170831109,0.577698936622601,0.581061282362798,0.559068912737617,0.587710257565009,0.57966463815587,0.244204308457091,0.27032201810683,0.303335715547516,0.30108779981597,0.498836973134701,0.55078422090426,0.580960796605503,0.575481269486165
bm_all_dmr_425,0.181852766920351,0.194652237262864,0.172081749000412,0.195908315917053,0.195986379893209,0.196104358124333,0.234071846609709,0.213849317036925,0.234966198735121,0.196162095803791,0.197898221705994,0.197583319994784,0.408741082133114,0.413160117326537,0.40833728767523,0.452641671497031,0.470815589890311,0.479165431864353,0.468988336465386,0.485197549731277,0.475996798399485,0.45730983643711,0.468605110186971,0.464138401153795,0.182862251061209,0.195999684644865,0.227629120793918,0.197214545834856,0.410079495711627,0.467540897750565,0.476727561532049,0.463351115925959
bm_all_dmr_426,0.264413988359627,0.255566558098133,0.259491153859441,0.307115932903369,0.304354590342246,0.312077138034035,0.315070777013293,0.331090073136111,0.340210405548615,0.343648624009336,0.32880278829893,0.346391790387789,0.540734047794599,0.531840328812368,0.525470881065614,0.612006761353932,0.619951775750682,0.614682710792739,0.636448138254387,0.636365509139333,0.645954402608657,0.642747905021664,0.667057233060223,0.651297620285497,0.259823900105734,0.30784922042655,0.328790418566006,0.339614400898685,0.532681752557527,0.615547082632451,0.639589350000792,0.653700919455795
bm_all_dmr_427,0.278601209697199,0.279660989191098,0.246217651736795,0.326953236824707,0.341111400963248,0.340249203162498,0.331195866740241,0.35244408786752,0.353815298532409,0.370970715321951,0.38449952407583,0.314814095166572,0.710248240822212,0.698542300640902,0.713057434466332,0.779485863222959,0.78570092832291,0.797233121461163,0.818135486378931,0.812994449383657,0.811743085071585,0.803017304193949,0.846512963614152,0.805691078066766,0.268159950208364,0.336104613650151,0.34581841771339,0.356761444854784,0.707282658643149,0.787473304335677,0.814291006944724,0.818407115291622
bm_all_dmr_428,0.0992657325750789,0.10202108831655,0.0880509223767292,0.151739572638196,0.142419065482944,0.146327119697667,0.169468073965795,0.201930578247124,0.168520345969087,0.198262772310653,0.201981209695418,0.174246707101956,0.48405974500141,0.47424774998738,0.477783467071233,0.600235958705909,0.605090044224791,0.612767036583729,0.64243746544363,0.658502682775673,0.645454344800388,0.651088854155772,0.665583594516468,0.642633066321524,0.096445914422786,0.146828585939602,0.179972999394002,0.191496896369342,0.478696987353341,0.606031013171476,0.648798164339897,0.653101838331255
bm_all_dmr_429,0.0824693009564796,0.0943223704086087,0.0963722238491669,0.111129523394865,0.106433030036884,0.12836241233485,0.100465528890839,0.100986645644885,0.111695518734883,0.126320016853629,0.117618881460989,0.104471904009141,0.465315073559574,0.447247811825112,0.440281692652936,0.589218424707105,0.577299017731824,0.598234132919001,0.605279187370445,0.607964160260668,0.639405770583085,0.570313313872029,0.630431240571965,0.607992350219613,0.0910546317380851,0.1153083219222,0.104382564423536,0.11613693410792,0.450948192679207,0.58825052511931,0.617549706071399,0.602912301554536
bm_all_dmr_43,0.0670077519826507,0.0734075440948828,0.0623217016154317,0.122809628536257,0.125568058169021,0.129723153107276,0.145585482539148,0.118597654842224,0.134657916927016,0.144570950677054,0.156970584288141,0.132739492197888,0.484020149243259,0.463934209860833,0.483207791692599,0.619128108260333,0.613616562364645,0.626191562620923,0.638889217800757,0.638410984358363,0.641046595853774,0.619711728398966,0.661744235197703,0.665104281307681,0.0675789992309884,0.126033613270851,0.132947018102796,0.144760342387694,0.477054050265564,0.619645411081967,0.639448932670965,0.648853414968117
bm_all_dmr_430,0.130284666981676,0.13729883462664,0.13070932252558,0.176417361279827,0.189715867354256,0.177183390240258,0.183134291020424,0.203737167347864,0.193078954979132,0.206798118956797,0.210138219991932,0.202330703406908,0.474242220817138,0.479083574132501,0.454297192631084,0.557866507846121,0.574612040854711,0.583118917205518,0.601778245279558,0.600759269906607,0.59702979939965,0.609798616754223,0.646167849214819,0.617465373916377,0.132764274711299,0.18110553962478,0.19331680444914,0.206422347451879,0.469207662526908,0.571865821968783,0.599855771528605,0.624477279961806
bm_all_dmr_431,0.171659103325042,0.17607504900387,0.147454834619948,0.180741806851832,0.177996053356175,0.170646634469606,0.203735747633064,0.199792595803781,0.216013507757773,0.232013802634611,0.232285600207857,0.232240201292406,0.473198886868902,0.459090266188353,0.464644116297731,0.558547343617662,0.580230765866924,0.572148148912097,0.614690186289178,0.597037406056677,0.608466794098039,0.647947209035026,0.685373642218301,0.647938906338253,0.16506299564962,0.176461498225871,0.206513950398206,0.232179868044958,0.465644423118329,0.570308752798894,0.606731462147965,0.660419919197193
bm_all_dmr_432,0.218910393814801,0.254990531974987,0.233974859199257,0.243552764446452,0.245030513519948,0.242418511580501,0.274640814964115,0.28592076413937,0.289926579997287,0.278201154069456,0.283995196157221,0.27629414645372,0.466678679984827,0.470034898084959,0.466060525949042,0.525285384406369,0.530192681233555,0.537024423069487,0.581987302932677,0.564523692017204,0.560360757461078,0.579706347232235,0.61092738212166,0.595918527215637,0.235958594996348,0.2436672631823,0.283496053033591,0.279496832226799,0.467591368006276,0.530834162903137,0.568957250803653,0.595517418856511
bm_all_dmr_433,0.175269807435598,0.174302904992383,0.19482213901683,0.239872437484463,0.237087656443216,0.2287493895835,0.289936420780963,0.295752149386716,0.291170376921512,0.300968448482645,0.30344137232939,0.312993721577773,0.420674018695167,0.380682012302967,0.399700804862422,0.529282264095967,0.541188317954785,0.549950242691613,0.605397499294118,0.610876861718467,0.595099217449168,0.611739063103665,0.638300320538504,0.606985460547674,0.181464950481604,0.235236494503726,0.292286315696397,0.305801180796603,0.400352278620185,0.540140274914122,0.603791192820584,0.619008281396614
bm_all_dmr_434,0.141574635085849,0.145225934502511,0.151252692842719,0.166736782023786,0.162354571338523,0.1349571974717,0.217767542489722,0.213801539868221,0.203475134630269,0.226553824847394,0.23285378416248,0.17541210515027,0.37459378271456,0.347863651026931,0.348659849508561,0.470555790218646,0.471860978431799,0.455473386829924,0.53306121097074,0.540381377352741,0.511803742947345,0.554201801610488,0.595168814182324,0.547718075748157,0.146017754143693,0.154682850278003,0.211681405662737,0.211606571386715,0.357039094416684,0.465963385160123,0.528415443756942,0.565696230513656
bm_all_dmr_435,0.077198429118837,0.0855547639980787,0.0717463097376788,0.146333534810286,0.159561731348075,0.148587166490279,0.15575356078409,0.160040284228328,0.185812592755689,0.188759170828503,0.224735630296015,0.209049089201581,0.444886496565972,0.468246453121249,0.456613747707223,0.62659026551384,0.631941280539847,0.63651259636715,0.636761338218166,0.645782374245609,0.658188370026352,0.703196542314203,0.714089842870433,0.686709742024185,0.0781665009515315,0.151494144216213,0.167202145922702,0.2075146301087,0.456582232464815,0.631681380806946,0.646910694163376,0.70133204240294
bm_all_dmr_436,0.0799953648851734,0.0735687269941731,0.0747271957654915,0.0963388939000441,0.10560843875931,0.0900320137196801,0.11104164042081,0.120179211722687,0.121284022894383,0.101398420205623,0.110480842180583,0.117481102645063,0.360662224534817,0.342727164958361,0.345722408890564,0.394629529908401,0.42337891766481,0.423069486564847,0.419652860997847,0.435123979953069,0.417239472310062,0.42900873583518,0.450280582424852,0.45811544789578,0.0760970958816127,0.0973264487930114,0.117501625012627,0.109786788343756,0.349703932794581,0.413692644712686,0.424005437753659,0.445801588718604
bm_all_dmr_437,0.14559100349438,0.153150596093908,0.142555281996014,0.142985547325715,0.169278199452168,0.173898661068682,0.227463884394059,0.224382171780333,0.222962650010295,0.241683034710268,0.235693110630299,0.245433494348016,0.379819498680687,0.372871991217301,0.380053821629627,0.459425781031353,0.487768765578975,0.498080754846894,0.549494654091791,0.524026797833455,0.553463006161993,0.554453042183201,0.596418146100723,0.570909208767466,0.147098960528101,0.162054135948855,0.224936235394896,0.240936546562861,0.377581770509205,0.481758433819074,0.542328152695746,0.57392679901713
bm_all_dmr_438,0.113403027537175,0.130354983494081,0.118253580373919,0.1347568381106,0.121922780071716,0.120475294866484,0.154573060456235,0.167102850756087,0.152905929457881,0.146709805750285,0.15399968873125,0.142108554340934,0.328443897213525,0.324854748622943,0.315902786810384,0.387448046796257,0.3978067092077,0.392836081032549,0.431259751734868,0.432370704843186,0.429685391666701,0.424288412652386,0.467766155649229,0.42925744793578,0.120670530468392,0.1257183043496,0.158193946890068,0.147606016274156,0.323067144215617,0.392696945678835,0.431105282748252,0.440437338745798
bm_all_dmr_439,0.12666755310414,0.114552988956996,0.130809220292893,0.125962988735876,0.137968430897728,0.121608706555021,0.162338699723071,0.148150758668671,0.163186969156438,0.170104372052731,0.165299388285714,0.166063217554922,0.341513542229344,0.362642061679164,0.325596893539996,0.381793229479938,0.392617469909282,0.399105381487222,0.422116853534652,0.427897165614378,0.410074486802627,0.433050293113814,0.443331059437674,0.443945732096841,0.124009920784676,0.128513375396208,0.15789214251606,0.167155659297789,0.343250832482835,0.391172026958814,0.420029501983886,0.44010902821611
bm_all_dmr_44,0.202655938526858,0.236833645117865,0.218724896113473,0.24406088433439,0.237780783374623,0.245102833956311,0.236990604129795,0.266300921668078,0.233698036107139,0.251697058567426,0.232230964549412,0.241834047689415,0.487755954527361,0.478154262807924,0.473897899425766,0.497997105966297,0.504616350664996,0.512593084538126,0.524855115224994,0.509050404087343,0.534006407767311,0.536093219385148,0.542488683198284,0.543768742256701,0.219404826586065,0.242314833888441,0.245663187301671,0.241920690268751,0.47993603892035,0.505068847056473,0.522637309026549,0.540783548280044
bm_all_dmr_440,0.184286669895188,0.192742763290742,0.170568625379985,0.197265274638223,0.235768066899619,0.232057535425227,0.258454709679378,0.235452212125496,0.255253093136722,0.243203981883248,0.23802517368585,0.231277890337617,0.517478086477451,0.518523440152411,0.493622030499678,0.576308122214854,0.595246966599441,0.598623991069946,0.577961124896219,0.576446614982109,0.565373312361306,0.583169827738892,0.608966877483015,0.597385472478692,0.182532686188638,0.22169695898769,0.249720004980532,0.237502348635572,0.50987451904318,0.590059693294747,0.573260350746545,0.596507392566866
bm_all_dmr_441,0.178624716564699,0.169926038533458,0.142691900453546,0.286358136644185,0.300802536568683,0.323192181764357,0.397887711258475,0.359740190003922,0.393767358525072,0.381979490084977,0.415200772228927,0.38086850559103,0.747674452503769,0.759756078835435,0.749848075168001,0.861704447282224,0.848191511121974,0.863015862925608,0.822259544518692,0.865107245132815,0.842324215871294,0.851188389665315,0.867726938131713,0.864777441261146,0.163747551850568,0.303450951659075,0.383798419929156,0.392682922634978,0.752426202169068,0.857637273776602,0.843230335174267,0.861230923019391
bm_all_dmr_442,0.200720140092169,0.2276722034976,0.196713399876841,0.224737728495169,0.260134387863232,0.268750446079229,0.328918964017566,0.338786836603021,0.36584811152374,0.355069084279872,0.347993484209376,0.37348162828414,0.656241082866662,0.653772779329005,0.653579378686717,0.817228691665006,0.825692694924079,0.824567293084468,0.866273753719835,0.866611563400751,0.868398501457343,0.905590670926946,0.931589878783641,0.878511227669222,0.208368581155537,0.251207520812543,0.344517970714776,0.358848065591129,0.654531080294128,0.822496226557851,0.867094606192643,0.905230592459936
bm_all_dmr_443,0.297697131265454,0.320810293245238,0.292929764848706,0.253002512244707,0.254114888245865,0.261377948443977,0.305338717583934,0.297242142354651,0.320618222708713,0.247103137642885,0.230894099850442,0.257982433119816,0.609325728983776,0.625807986566507,0.572304821528419,0.594432538158705,0.614378109052602,0.621718886571469,0.641802273076694,0.658226526431584,0.643804179544343,0.622273438912708,0.628112821254166,0.64259509329735,0.303812396453133,0.256165116311516,0.307733027549099,0.245326556871048,0.602479512359567,0.610176511260925,0.647944326350874,0.630993784488075
bm_all_dmr_444,0.349961333369553,0.339436249704357,0.323452858039959,0.297592277327595,0.294360520579743,0.30105837284298,0.319299059888619,0.326615965025062,0.332673334834228,0.303346780908869,0.278646740795142,0.320098525707017,0.622714209569728,0.636661661156363,0.592734520128767,0.601466366331076,0.644890627058697,0.641105854005183,0.645981081944893,0.663828118579668,0.650616487999197,0.640469257004614,0.677996374693369,0.64473392611083,0.337616813704623,0.297670390250106,0.32619611991597,0.300697349137009,0.617370130284953,0.629154282464985,0.653475229507919,0.654399852602938
bm_all_dmr_445,0.287011735536422,0.285607032049889,0.280804883875456,0.257130202558731,0.267268966885449,0.280485303067266,0.299867700687307,0.281664468830529,0.309204038937046,0.264139957264561,0.263092460049849,0.281409998828115,0.529404558338449,0.521772303318959,0.511162590556232,0.566172150050159,0.605188414464466,0.578995715911308,0.60392347365657,0.611698801506222,0.598907709446675,0.626471710512079,0.680111342760031,0.652687987748384,0.284474550487256,0.268294824170482,0.296912069484961,0.269547472047508,0.520779817404547,0.583452093475311,0.604843328203156,0.653090347006831
bm_all_dmr_446,0.0462651202527613,0.0484735960353017,0.0471091075599602,0.0696394039273081,0.0742355849984464,0.0632640779687882,0.0688005684443354,0.0703962893922763,0.0631304052029336,0.0706638786479732,0.0715389921597478,0.0788592408060921,0.240031782505746,0.211935350865906,0.2198219592474,0.360682758177208,0.381919239088302,0.378408655094596,0.380362243739001,0.436771504736849,0.388090144198371,0.481941401117473,0.471262236700172,0.490888125795081,0.0472826079493411,0.0690463556315142,0.0674424210131818,0.0736873705379377,0.223929697539684,0.373670217453369,0.401741297558074,0.481363921204242
bm_all_dmr_447,0.0534133429538874,0.0538915846249187,0.0558451501649036,0.0742685488670883,0.0707611122155591,0.0710478268881156,0.0832828301500378,0.0956012171071122,0.0781316293332172,0.0968323957820267,0.102188236077292,0.0891960293015542,0.279489842040872,0.308502423797586,0.268828806750882,0.467143076626654,0.476617964063941,0.469552451809102,0.510855153091547,0.508471463814637,0.514615349452786,0.551200617869404,0.563307863736465,0.568488956255944,0.0543833592479032,0.0720258293235877,0.0856718921967891,0.0960722203869576,0.285607024196447,0.471104497499899,0.511313988786323,0.560999145953938
bm_all_dmr_448,0.125425699452313,0.166348367077541,0.149184732183029,0.0868944234901864,0.0842803485301667,0.0956312034947478,0.0989303567903122,0.121773973688493,0.102077570875601,0.101779174931301,0.12635138473988,0.127657863431414,0.427068148272778,0.398748790188563,0.409511484579196,0.527957500316728,0.533877222587741,0.564195768383327,0.623565252856878,0.625918197079423,0.633388302538343,0.662431669260211,0.694875230863229,0.673629737767019,0.146986266237628,0.0889353251717003,0.107593967118135,0.118596141034198,0.411776141013512,0.542010163762599,0.627623917491548,0.67697887929682
bm_all_dmr_449,0.188716032256899,0.218304725917751,0.217857813406579,0.149786416604933,0.140784526581699,0.148456350513648,0.206480526595127,0.217841042496362,0.188501211282051,0.212614760223296,0.215884063210197,0.232709849780478,0.405252243790672,0.392863259892411,0.393173043893685,0.422510577868822,0.442081135148617,0.444586324169911,0.531685972082414,0.52300668479824,0.522273520152544,0.548998069791183,0.563147732540121,0.555706382435521,0.208292857193743,0.146342431233427,0.204274260124513,0.220402891071324,0.397096182525589,0.43639267906245,0.525655392344399,0.555950728255608
bm_all_dmr_45,0.166743661817662,0.157133638130324,0.156043998333359,0.175630851656363,0.16142505696585,0.166708155093219,0.227290063584115,0.221561229922174,0.22920128114631,0.234250997467854,0.253912645293424,0.234052736977485,0.523237864241883,0.529703947508251,0.520484451460375,0.560758564137191,0.577743102812222,0.591889833048628,0.634717535970631,0.613470156431073,0.628395468682193,0.620016248110319,0.655039215212225,0.624907981568325,0.159973766093782,0.167921354571811,0.2260175248842,0.240738793246254,0.52447542107017,0.576797166666014,0.625527720361299,0.633321148296956
bm_all_dmr_450,0.161784804661338,0.160488505720359,0.161404551431482,0.190495837331868,0.199486567583069,0.196884269234087,0.309682393129941,0.315061796329017,0.321751430381647,0.403342252929833,0.398793486235354,0.418680986093724,0.390790126797761,0.386586979093249,0.378978905542307,0.515467710117936,0.53388986402829,0.539284590871204,0.638150397176825,0.620935570695623,0.6694254427742,0.708311543877321,0.728320221926647,0.698572868170172,0.161225953937726,0.195622224716341,0.315498539946868,0.406938908419637,0.385452003811106,0.529547388339143,0.642837136882216,0.71173487799138
bm_all_dmr_451,0.157125757292535,0.164328289550864,0.166975600388984,0.207168659571867,0.198515464273226,0.209667007317008,0.23852500279201,0.238175253221147,0.238778977279974,0.236432913967189,0.221223749258147,0.238086545441359,0.42627680990637,0.404916073388345,0.395475879698751,0.484999426848069,0.511291978959715,0.508060332792842,0.557112919183789,0.546978567640332,0.545248321319695,0.533784540695065,0.572940367999669,0.528288190338619,0.162809882410794,0.2051170437207,0.238493077764377,0.231914402888898,0.408889587664489,0.501450579533542,0.549779936047939,0.545004366344451
bm_all_dmr_452,0.307479618821314,0.298817243985254,0.313616063487393,0.324537945401848,0.300442267173186,0.304524919696751,0.358459064416681,0.36989117090901,0.367981917292427,0.361700043948044,0.351696247990632,0.374754197786845,0.501080446124173,0.509396080486952,0.497013819218838,0.5841554649205,0.586764362128898,0.609692625471406,0.629427813838102,0.625304030875931,0.630684285807823,0.639305532778892,0.674943316775286,0.647849825777926,0.306637642097987,0.309835044090595,0.365444050872706,0.362716829908507,0.502496781943321,0.593537484173601,0.628472043507285,0.654032891777368
bm_all_dmr_453,0.0245627635148429,0.0243967489766385,0.023200748353272,0.0265432179517777,0.0239531781545955,0.0233390531920085,0.0272705954238932,0.0249846082058287,0.0262304073303383,0.0235363766755574,0.0252608617757891,0.0319295406364301,0.233653890609422,0.254043800217017,0.229760383307097,0.417684134797125,0.437052512088561,0.445004016477483,0.403055573599916,0.391111462518065,0.406415020858262,0.467770928010082,0.533677511002763,0.475654154687953,0.0240534202815845,0.0246118164327939,0.0261618703200201,0.0269089263625922,0.239152691377845,0.433246887787723,0.400194018992081,0.492367531233599
bm_all_dmr_454,0.104019952472955,0.0880644533107527,0.0915204131033395,0.13495978283799,0.138914491009102,0.130083966256367,0.162273008450544,0.15834243503468,0.169142795085485,0.167650582634325,0.17098749303451,0.159218130475262,0.304019412814789,0.310778854420381,0.305167421508345,0.497708084778507,0.513948077194998,0.519142114717365,0.571729619896093,0.581515880159782,0.58791815074925,0.676154629310177,0.699964778957222,0.653741424642237,0.0945349396290157,0.134652746701153,0.163252746190236,0.165952068714699,0.306655229581172,0.51026609223029,0.580387883601708,0.676620277636545
bm_all_dmr_455,0.0899269673324243,0.0761059937662487,0.0824672993780615,0.102247296915954,0.112984315622341,0.115986715897268,0.116267172828058,0.103666020796856,0.116216091283694,0.116838675033754,0.124696228319324,0.111249413674474,0.361651784617752,0.355429594379705,0.352199017463452,0.479654765853747,0.50282194972441,0.508798350569502,0.519973381773395,0.547283968459457,0.54707164505921,0.539204788064509,0.57068986239216,0.565603128037363,0.0828334201589115,0.110406109478521,0.112049761636203,0.117594772342517,0.356426798820303,0.497091688715886,0.538109665097354,0.558499259498011
bm_all_dmr_456,0.120391290863653,0.135152087767993,0.105172127408371,0.142344534552445,0.130485154974856,0.134271652879884,0.133805272209646,0.132225160135872,0.129192836400019,0.0870896127676667,0.0928562650073899,0.100706106865858,0.324703441099698,0.336160577962214,0.338697294933432,0.500535298822085,0.524301818975901,0.528183994420163,0.511206064659675,0.524475924877844,0.539960706760725,0.529903742658438,0.562281760664755,0.553096299975145,0.120238502013339,0.135700447469062,0.131741089581846,0.0935506615469715,0.333187104665115,0.517673704072716,0.525214232099415,0.548427267766113
bm_all_dmr_457,0.270799503681378,0.266487824899388,0.261877675907013,0.320270075181724,0.317489549953834,0.306067996048658,0.349406169056143,0.346004359683434,0.349851461270542,0.371312887285638,0.363613756061259,0.345040847958458,0.46863239210274,0.47296440809119,0.468397395490746,0.61233873091698,0.617575309298059,0.632379772273797,0.645461677751456,0.652334882904032,0.637672090013923,0.665339067818962,0.700940619479778,0.688273298076179,0.26638833482926,0.314609207061405,0.348420663336706,0.359989163768452,0.469998065228225,0.620764604162945,0.645156216889804,0.684850995124973
bm_all_dmr_458,0.268757366271773,0.283343395013806,0.263922265254412,0.280249901174154,0.279636438189107,0.274457950963088,0.318222380214395,0.321062293751578,0.332376464380405,0.316853201615327,0.311561840967136,0.321333743636227,0.469967776637068,0.468923070091305,0.484367190023718,0.584469016326061,0.586641944786803,0.594330908421768,0.582774311454956,0.561510830908579,0.597971478092298,0.616535443023414,0.612396066417066,0.618138430280642,0.27200767551333,0.278114763442116,0.323887046115459,0.316582928739563,0.47441934558403,0.588480623178211,0.580752206818611,0.615689979907041
bm_all_dmr_459,0.224510509528681,0.243262029699991,0.225597144792913,0.208964769177164,0.2423858554663,0.226715567838604,0.252635370740109,0.222245655096666,0.216086211688658,0.246710486759911,0.232198468414683,0.246761992195971,0.454173722731459,0.459931444951615,0.4550915933885,0.48265005720086,0.507110873568736,0.52557063960382,0.553847668097054,0.522461633495127,0.540933743657575,0.523375078425589,0.558592680142919,0.549625168632408,0.231123228007195,0.226022064160689,0.230322412508478,0.241890315790188,0.456398920357191,0.505110523457805,0.539081015083252,0.543864309066972
bm_all_dmr_46,0.0893833477468324,0.0914212712955665,0.0888035678608841,0.0925209903240721,0.0860898727000375,0.0892017053116771,0.127446615973144,0.108089926467425,0.114735389653902,0.135254751724016,0.136684767866066,0.114934571081628,0.490028901402584,0.483297685882659,0.477041685539346,0.584489300977878,0.601865834395115,0.595391870067489,0.654597859582023,0.646536751668643,0.651931999652073,0.664034097488335,0.693439551042189,0.639687031019742,0.0898693956344277,0.0892708561119289,0.116757310698157,0.128958030223903,0.48345609094153,0.593915668480161,0.651022203634246,0.665720226516755
bm_all_dmr_460,0.386720537300398,0.391157380519601,0.359505845927029,0.364254394821572,0.430815963450142,0.404704900510793,0.388985337775414,0.403834497997048,0.378356002338338,0.387649563373788,0.380358127220925,0.41421030929248,0.640702379222638,0.61934761267426,0.630491639834417,0.674118628070042,0.676745926362474,0.686815155490786,0.702171932874273,0.699131548660188,0.70094966922912,0.694439738184647,0.715701881006048,0.69799459608474,0.379127921249009,0.399925086260836,0.390391946036933,0.394072666629064,0.630180543910438,0.679226569974434,0.700751050254527,0.702712071758478
bm_all_dmr_461,0.108179047903994,0.0968297774948541,0.0898950923677571,0.106745691592416,0.124840614953549,0.11988963046414,0.14326847909446,0.12152865914987,0.149064290516779,0.148577033520886,0.161691417931097,0.123736471781884,0.464509755482494,0.42829644571999,0.439021118839389,0.58854007689883,0.598334911942654,0.574409458294233,0.618334286540152,0.626265860339424,0.575662397586994,0.644815526870676,0.694853725049716,0.665272448751321,0.0983013059222017,0.117158645670035,0.137953809587036,0.144668307744622,0.443942440013958,0.587094815711906,0.606754181488857,0.668313900223904
bm_all_dmr_462,0.113618479788155,0.108098268792896,0.103603254195665,0.127594115462221,0.152718195849132,0.146541485182943,0.143903251176769,0.130433053137286,0.143676503783001,0.150137011790048,0.158455376081497,0.140027814052256,0.496104934759284,0.45905450744387,0.449908685903168,0.583903882474359,0.624365998886717,0.608475922291899,0.628825929861309,0.636278565286034,0.647931556883868,0.658776374470389,0.71168000083262,0.672166573681267,0.108440000925572,0.142284598831432,0.139337602699019,0.149540067307934,0.468356042702107,0.605581934550992,0.637678684010404,0.680874316328092
bm_all_dmr_463,0.165402916031584,0.184851489664236,0.172989245503016,0.204020138184674,0.221295811894728,0.194571316280512,0.204087778538524,0.191496827479529,0.206822428564376,0.200397610460302,0.216591952155789,0.197342234532313,0.443649451826645,0.420131779325031,0.401487198289349,0.498542737263484,0.498670229603453,0.510606639006069,0.476530342814231,0.464275125418118,0.485766504840018,0.462641177017884,0.488697398611192,0.470100799054967,0.174414550399612,0.206629088786638,0.20080234486081,0.204777265716135,0.421756143147008,0.502606535291002,0.475523991024122,0.473813124894681
bm_all_dmr_464,0.226489452350324,0.212173263550155,0.215479955667544,0.208666117373176,0.207855031109739,0.213022201794455,0.227391604378616,0.227333186189397,0.227569250380226,0.233099530415247,0.23703332363266,0.216282401434301,0.38379262471778,0.381549776615924,0.37377938293053,0.461889580017226,0.482830555912553,0.470617760640302,0.47556348119264,0.457610437869107,0.492043735508362,0.513920351710314,0.508108403205507,0.51295231058571,0.218047557189341,0.20984778342579,0.227431346982746,0.228805085160736,0.379707261421411,0.471779298856694,0.47507255152337,0.511660355167177
bm_all_dmr_465,0.183220410132506,0.177614446628029,0.192782591853981,0.189285921911609,0.202174404762887,0.179826070533956,0.213368917215751,0.220230055087588,0.22756490585301,0.224648271930076,0.218975742913186,0.205313437448631,0.423976955930619,0.416599509413361,0.42590105111276,0.53913996115672,0.52687470240225,0.542634902643986,0.58060994295776,0.585081757519691,0.582838401689212,0.61890135284224,0.633694280315307,0.602348198354917,0.184539149538172,0.190428799069484,0.22038795938545,0.216312484097298,0.422159172152247,0.536216522067652,0.582843367388888,0.618314610504155
bm_all_dmr_466,0.154124416879962,0.134523469999679,0.139485863721869,0.170735382898465,0.143570428371353,0.165592643092104,0.184077392312304,0.180868100555753,0.18703657623067,0.171024791235315,0.181587869910395,0.197192976694003,0.404478859056357,0.390664468576978,0.394241700698577,0.506772770793089,0.529850318970592,0.527994783897936,0.565728603185289,0.574496058593716,0.576478555590934,0.633388343844687,0.626729743159655,0.623568131208944,0.142711250200503,0.159966151453974,0.183994023032909,0.183268545946571,0.396461676110637,0.521539291220539,0.57223440578998,0.627895406071095
